id,review,aspect,sentiment
1618,"We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house.",desserts,positive
1618,"We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house.",cannoli,positive
1618,"We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house.",after_dinner_drink,positive
2254,"Good crowd, good outdoor seating, with a hip japanese vibe.",outdoor_seating,positive
2254,"Good crowd, good outdoor seating, with a hip japanese vibe.",vibe,positive
1800,"We asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty.",room,neutral
1800,"We asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty.",area,negative
3253,"Good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case.",owners,positive
2411,"However, their popularity has yet to slow down, and I still find myself drawn to their ambiance and delectable reputation.",ambiance,positive
3139,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.",tanks,negative
3139,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.",tanks,positive
3139,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.",dim_sum,neutral
3139,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.",brunch,neutral
2667,"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.",halibut,negative
2667,"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.",dessert,neutral
2667,"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.",service,negative
1002,"The view is spectacular, and the food is great.",view,positive
1002,"The view is spectacular, and the food is great.",food,positive
1181,"The place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and I got our food, the line reached the door.",food,neutral
1052,Good bagels and good cream cheese.,bagels,positive
1052,Good bagels and good cream cheese.,cream_cheese,positive
2832,"The food is wonderful, tasty and filling, and the service is professional and friendly.",food,positive
2832,"The food is wonderful, tasty and filling, and the service is professional and friendly.",service,positive
265,It is also extremely well priced.,priced,positive
1739,Always great service!,service,positive
2057,I am happy i did the food was awsome.,food,positive
883,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",chicken_casserole,negative
883,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",chicken,negative
883,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",meat,negative
834,A bit breezy up there on the mezzanine from the wind coming from the tracks.,mezzanine,negative
1968,I went to DF for Valentines Day dinner.,valentines_day_dinner,neutral
237,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",jelly_fish,positive
237,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",drunken_chicken,positive
237,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",soupy_dumplings,positive
237,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",stir_fry_blue_crab,positive
1583,I LOVED THE SHOWS.,shows,positive
2638,We could have made a meal of the yummy dumplings from the dumpling menu.,dumplings,positive
2638,We could have made a meal of the yummy dumplings from the dumpling menu.,meal,positive
2638,We could have made a meal of the yummy dumplings from the dumpling menu.,dumpling_menu,positive
838,The aesthetics of this place are like an airport lounge.,aesthetics,negative
838,The aesthetics of this place are like an airport lounge.,place,negative
3377,"Then, get ripped on free box wine.",box_wine,positive
2886,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,food,positive
2753,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",fish,negative
2753,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",staff,negative
2753,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",sushi_chef,negative
891,The food itself was just ok - nothing spectacular - but the service was awful.,food,neutral
891,The food itself was just ok - nothing spectacular - but the service was awful.,service,negative
1469,The pizza is yummy and I like the atmoshpere.,pizza,positive
1469,The pizza is yummy and I like the atmoshpere.,atmoshpere,positive
3565,"As there were so many to choose from we wandered up and down the street looking in the windows and such noticicing many empty seats ,except at Taj Mahal.",seats,negative
347,"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",roll,negative
347,"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",menu,negative
